parcel_id,building_id,overlap_fraction,intersection_area_sqm,distance_m,relationship_type
SYN-P0238,MS-123301331-41963,0.0,0.0,6.375,adjacent_no_overlap
SYN-P0238,MS-123301331-483987,0.891273,219.9449,0.0,partial_overlap
SYN-P0238,MS-123301331-509370,0.0,0.0,0.106,adjacent_no_overlap
SYN-P0238,MS-123301331-522117,0.0,0.0,4.696,adjacent_no_overlap
SYN-P0238,MS-123301331-571627,0.0,0.0,9.757,adjacent_no_overlap
SYN-P0238,MS-123301331-57919,0.043678,22.5896,0.0,crosses_boundary
SYN-P0239,MS-123301331-154059,0.207404,128.8807,0.0,crosses_boundary
SYN-P0239,MS-123301331-267225,0.0,0.0,9.346,adjacent_no_overlap
SYN-P0239,MS-123301331-367522,0.019551,21.8452,0.0,crosses_boundary
SYN-P0239,MS-123301331-436791,0.0,0.0,5.943,adjacent_no_overlap
SYN-P0239,MS-123301331-465310,0.0,0.0,6.588,adjacent_no_overlap
SYN-P0239,MS-123301331-487062,0.86546,271.3304,0.0,partial_overlap
SYN-P0240,MS-123301331-128437,0.106841,192.9661,0.0,crosses_boundary
SYN-P0240,MS-123301331-20318,0.089285,50.3174,0.0,crosses_boundary
SYN-P0240,MS-123301331-26828,9e-05,0.0514,0.0,partial_overlap
SYN-P0240,MS-123301331-405609,0.056916,50.5367,0.0,crosses_boundary
SYN-P0240,MS-123301331-487069,0.981031,525.6355,0.0,partial_overlap
SYN-P0240,MS-123301331-537840,0.477569,231.7111,0.0,crosses_boundary
SYN-P0241,MS-123301331-102902,0.0,0.0,2.999,adjacent_no_overlap
SYN-P0241,MS-123301331-109274,0.0,0.0,3.504,adjacent_no_overlap
SYN-P0241,MS-123301331-153506,8.4e-05,0.0801,0.0,partial_overlap
SYN-P0241,MS-123301331-307414,0.181182,45.7846,0.0,crosses_boundary
SYN-P0241,MS-123301331-354663,0.0,0.0,2.311,adjacent_no_overlap
SYN-P0241,MS-123301331-357944,0.0,0.0,9.15,adjacent_no_overlap
SYN-P0241,MS-123301331-490264,0.613417,251.246,0.0,crosses_boundary
SYN-P0241,MS-123301331-571640,0.0,0.0,2.994,adjacent_no_overlap
SYN-P0242,MS-123301331-103223,0.0,0.0,4.496,adjacent_no_overlap
SYN-P0242,MS-123301331-370516,0.0,0.0,7.347,adjacent_no_overlap
SYN-P0242,MS-123301331-433749,0.033271,39.0394,0.0,crosses_boundary
SYN-P0242,MS-123301331-474409,0.0,0.0,6.074,adjacent_no_overlap
SYN-P0242,MS-123301331-493460,0.81369,422.6267,0.0,crosses_boundary
SYN-P0242,MS-123301331-544190,0.0,0.0,8.298,adjacent_no_overlap
SYN-P0243,MS-123301331-316794,0.97704,206.1252,0.0,partial_overlap
SYN-P0243,MS-123301331-332725,1.0,48.2501,0.0,within_parcel
SYN-P0243,MS-123301331-376923,0.018566,7.5131,0.0,crosses_boundary
SYN-P0243,MS-123301331-493483,0.931289,35.2154,0.0,partial_overlap
SYN-P0243,MS-123301331-58246,0.0,0.0,1.428,adjacent_no_overlap
SYN-P0243,MS-123301331-615350,0.0,0.0,2.199,adjacent_no_overlap
SYN-P0243,MS-123301331-77190,0.020685,27.9679,0.0,crosses_boundary
SYN-P0244,MS-123301331-279683,0.0,0.0,5.205,adjacent_no_overlap
SYN-P0244,MS-123301331-33016,0.0,0.0,0.188,adjacent_no_overlap
SYN-P0244,MS-123301331-499630,0.344895,671.9793,0.0,crosses_boundary
SYN-P0244,MS-123301331-83604,0.0,0.0,4.806,adjacent_no_overlap
SYN-P0245,MS-123301331-204314,0.0,0.0,8.017,adjacent_no_overlap
SYN-P0245,MS-123301331-402401,0.978449,303.6683,0.0,crosses_boundary
SYN-P0245,MS-123301331-405609,0.0779,69.1687,0.0,crosses_boundary
SYN-P0245,MS-123301331-433749,0.000416,0.4882,0.0,partial_overlap
SYN-P0245,MS-123301331-499637,0.914341,286.8724,0.0,partial_overlap
SYN-P0245,MS-123301331-556862,0.0,0.0,4.781,adjacent_no_overlap
SYN-P0246,MS-123301331-285381,0.019445,66.359,0.0,crosses_boundary
SYN-P0246,MS-123301331-298186,0.078682,563.3078,0.0,crosses_boundary
SYN-P0246,MS-123301331-480827,0.0,0.0,9.802,adjacent_no_overlap
SYN-P0246,MS-123301331-499689,0.658611,105.3019,0.0,partial_overlap
SYN-P0246,MS-123301331-615369,0.595456,481.5241,0.0,partial_overlap
SYN-P0247,MS-123301331-217128,0.000242,0.0945,0.0,partial_overlap
SYN-P0247,MS-123301331-261199,0.0,0.0,8.064,adjacent_no_overlap
SYN-P0247,MS-123301331-370532,0.149025,25.7099,0.0,crosses_boundary
SYN-P0247,MS-123301331-502924,0.900205,337.0218,0.0,crosses_boundary
SYN-P0247,MS-123301331-596197,0.0,0.0,9.269,adjacent_no_overlap
SYN-P0248,MS-123301331-23323,0.0,0.0,4.694,adjacent_no_overlap
SYN-P0248,MS-123301331-294969,0.010329,15.6183,0.0,partial_overlap
SYN-P0248,MS-123301331-427668,0.0,0.0,4.665,adjacent_no_overlap
SYN-P0248,MS-123301331-502951,0.896258,1169.2249,0.0,crosses_boundary
SYN-P0248,MS-123301331-537888,0.101342,196.8799,0.0,crosses_boundary
SYN-P0248,MS-123301331-565195,0.0,0.0,2.819,adjacent_no_overlap
SYN-P0248,MS-123301331-77377,0.005359,1.9886,0.0,crosses_boundary
SYN-P0249,MS-123301331-115341,0.0,0.0,1.423,adjacent_no_overlap
SYN-P0249,MS-123301331-13686,0.282947,228.274,0.0,crosses_boundary
SYN-P0249,MS-123301331-310292,0.000158,0.0747,0.0,partial_overlap
SYN-P0249,MS-123301331-376888,0.329749,221.1719,0.0,crosses_boundary
SYN-P0249,MS-123301331-509370,0.81245,720.7731,0.0,crosses_boundary
SYN-P0249,MS-123301331-509375,0.0,0.0,4.104,adjacent_no_overlap
SYN-P0249,MS-123301331-618545,0.016239,39.9405,0.0,crosses_boundary
SYN-P0250,MS-123301331-310292,0.062935,29.8134,0.0,crosses_boundary
SYN-P0250,MS-123301331-399203,0.0,0.0,3.507,adjacent_no_overlap
SYN-P0250,MS-123301331-471195,0.0,0.0,4.838,adjacent_no_overlap
SYN-P0250,MS-123301331-483987,0.0,0.0,3.725,adjacent_no_overlap
SYN-P0250,MS-123301331-522117,0.929977,225.4889,0.0,crosses_boundary
SYN-P0250,MS-123301331-571627,0.0,0.0,3.623,adjacent_no_overlap
SYN-P0250,MS-123301331-57919,0.082184,42.5045,0.0,crosses_boundary
SYN-P0251,MS-123301331-496570,0.111383,18.2483,0.0,crosses_boundary
SYN-P0251,MS-123301331-52148,0.010655,3.5979,0.0,crosses_boundary
SYN-P0251,MS-123301331-522140,0.967074,236.3055,0.0,partial_overlap
SYN-P0251,MS-123301331-561862,0.730617,384.8731,0.0,partial_overlap
SYN-P0251,MS-123301331-565159,0.096335,8.9146,0.0,crosses_boundary
SYN-P0251,MS-123301331-96973,0.0,0.0,1.81,adjacent_no_overlap
SYN-P0251,MS-123301331-96983,0.474324,63.7763,0.0,crosses_boundary
SYN-P0252,MS-123301331-109171,0.006242,9.1119,0.0,crosses_boundary
SYN-P0252,MS-123301331-41937,0.74385,161.9573,0.0,partial_overlap
SYN-P0252,MS-123301331-430574,0.0,0.0,9.953,adjacent_no_overlap
SYN-P0252,MS-123301331-528295,0.873466,311.2518,0.0,partial_overlap
SYN-P0252,MS-123301331-77259,0.0,0.0,7.961,adjacent_no_overlap
SYN-P0253,MS-123301331-204280,0.505325,214.656,0.0,partial_overlap
SYN-P0253,MS-123301331-210710,0.52454,236.9273,0.0,crosses_boundary
SYN-P0253,MS-123301331-418262,0.0,0.0,6.276,adjacent_no_overlap
SYN-P0253,MS-123301331-522103,0.110625,179.2043,0.0,crosses_boundary
SYN-P0253,MS-123301331-531398,0.986401,196.5294,0.0,partial_overlap
SYN-P0253,MS-123301331-541033,0.0,0.0,9.148,adjacent_no_overlap
SYN-P0253,MS-123301331-624344,0.0,0.0,3.766,adjacent_no_overlap
SYN-P0254,MS-123301331-534706,1.0,29.4152,0.0,within_parcel
SYN-P0254,MS-123301331-537841,0.0,0.0,0.219,adjacent_no_overlap
SYN-P0255,MS-123301331-153506,0.0,0.0,1.883,adjacent_no_overlap
SYN-P0255,MS-123301331-357944,0.011305,3.5927,0.0,crosses_boundary
SYN-P0255,MS-123301331-364380,0.180406,212.8052,0.0,crosses_boundary
SYN-P0255,MS-123301331-367548,0.0,0.0,8.571,adjacent_no_overlap
SYN-P0255,MS-123301331-373615,0.0,0.0,6.775,adjacent_no_overlap
SYN-P0255,MS-123301331-534717,0.823947,275.6694,0.0,crosses_boundary
SYN-P0255,MS-123301331-568392,0.0,0.0,7.423,adjacent_no_overlap
SYN-P0255,MS-123301331-571640,0.0,0.0,8.733,adjacent_no_overlap
SYN-P0255,MS-123301331-587430,0.002417,1.3415,0.0,crosses_boundary
SYN-P0256,MS-123301331-154059,0.0,0.0,3.911,adjacent_no_overlap
SYN-P0256,MS-123301331-418262,0.204147,202.8028,0.0,crosses_boundary
SYN-P0256,MS-123301331-424453,0.046642,15.0209,0.0,crosses_boundary
SYN-P0256,MS-123301331-537827,0.924083,33.784,0.0,partial_overlap
SYN-P0256,MS-123301331-544173,0.678822,958.1149,0.0,crosses_boundary
SYN-P0256,MS-123301331-624344,0.568006,169.9922,0.0,crosses_boundary
SYN-P0257,MS-123301331-534706,0.0,0.0,1.969,adjacent_no_overlap
SYN-P0257,MS-123301331-537841,0.890862,59.2575,0.0,partial_overlap
SYN-P0257,MS-123301331-556846,0.073978,970.4813,0.0,crosses_boundary
SYN-P0258,MS-123301331-154059,0.0,0.0,9.431,adjacent_no_overlap
SYN-P0258,MS-123301331-210710,0.47546,214.7587,0.0,crosses_boundary
SYN-P0258,MS-123301331-279968,0.137582,38.4587,0.0,crosses_boundary
SYN-P0258,MS-123301331-418262,0.0,0.0,4.473,adjacent_no_overlap
SYN-P0258,MS-123301331-522103,0.0,0.0,4.208,adjacent_no_overlap
SYN-P0258,MS-123301331-541033,0.965066,543.8588,0.0,partial_overlap
SYN-P0258,MS-123301331-58174,0.000738,0.8425,0.0,partial_overlap
SYN-P0258,MS-123301331-590264,0.31417,184.855,0.0,crosses_boundary
SYN-P0259,MS-123301331-215557,0.0,0.0,4.236,adjacent_no_overlap
SYN-P0259,MS-123301331-541088,1.0,43.7087,0.0,within_parcel
SYN-P0260,MS-123301331-103223,0.133628,66.223,0.0,crosses_boundary
SYN-P0260,MS-123301331-370516,0.0,0.0,9.923,adjacent_no_overlap
SYN-P0260,MS-123301331-39592,0.021066,15.1533,0.0,crosses_boundary
SYN-P0260,MS-123301331-493460,0.0,0.0,1.972,adjacent_no_overlap
SYN-P0260,MS-123301331-544190,0.993284,241.7176,0.0,crosses_boundary
SYN-P0261,MS-123301331-147200,0.15057,100.3048,0.0,crosses_boundary
SYN-P0261,MS-123301331-279729,0.0,0.0,8.928,adjacent_no_overlap
SYN-P0261,MS-123301331-547495,1.0,191.3502,0.0,crosses_boundary
SYN-P0261,MS-123301331-90403,0.024198,9.7647,0.0,crosses_boundary
SYN-P0261,MS-123301331-96973,0.0,0.0,8.795,adjacent_no_overlap
SYN-P0262,MS-123301331-13770,0.0,0.0,8.107,adjacent_no_overlap
SYN-P0262,MS-123301331-351462,0.0,0.0,1.183,adjacent_no_overlap
SYN-P0262,MS-123301331-465345,0.0,0.0,6.88,adjacent_no_overlap
SYN-P0262,MS-123301331-550663,1.0,226.0547,0.0,within_parcel
SYN-P0262,MS-123301331-599561,0.280911,66.1117,0.0,crosses_boundary
SYN-P0263,MS-123301331-121801,0.86019,7289.2653,0.0,partial_overlap
SYN-P0263,MS-123301331-179404,1.0,97.789,0.0,within_parcel
SYN-P0263,MS-123301331-228405,0.084126,128.0295,0.0,crosses_boundary
SYN-P0263,MS-123301331-389432,1.0,66.4043,0.0,within_parcel
SYN-P0263,MS-123301331-3947,0.262171,424.3461,0.0,partial_overlap
SYN-P0263,MS-123301331-556846,0.917829,12040.5949,0.0,crosses_boundary
SYN-P0264,MS-123301331-351419,0.0,0.0,0.759,adjacent_no_overlap
SYN-P0264,MS-123301331-402392,0.60187,24.426,0.0,partial_overlap
SYN-P0264,MS-123301331-433742,0.0,0.0,7.08,adjacent_no_overlap
SYN-P0264,MS-123301331-440046,0.023912,32.3243,0.0,crosses_boundary
SYN-P0264,MS-123301331-522113,0.14018,80.3672,0.0,crosses_boundary
SYN-P0264,MS-123301331-556854,1.0,493.6188,0.0,within_parcel
SYN-P0264,MS-123301331-624349,0.981316,394.2118,0.0,partial_overlap
SYN-P0265,MS-123301331-261229,0.012013,5.4205,0.0,crosses_boundary
SYN-P0265,MS-123301331-261231,0.0,0.0,0.925,adjacent_no_overlap
SYN-P0265,MS-123301331-267311,0.0,0.0,9.379,adjacent_no_overlap
SYN-P0265,MS-123301331-273393,0.080037,14.7083,0.0,crosses_boundary
SYN-P0265,MS-123301331-559702,0.976247,181.7758,0.0,crosses_boundary
SYN-P0265,MS-123301331-83712,0.0,0.0,0.31,adjacent_no_overlap
SYN-P0266,MS-123301331-279729,0.0,0.0,8.167,adjacent_no_overlap
SYN-P0266,MS-123301331-386255,0.0,0.0,0.902,adjacent_no_overlap
SYN-P0266,MS-123301331-52148,0.0,0.0,5.73,adjacent_no_overlap
SYN-P0266,MS-123301331-522140,0.0,0.0,7.614,adjacent_no_overlap
SYN-P0266,MS-123301331-565162,1.0,72.1509,0.0,within_parcel
SYN-P0266,MS-123301331-618573,0.093734,38.1621,0.0,crosses_boundary
SYN-P0267,MS-123301331-10265,0.397945,60.7154,0.0,crosses_boundary
SYN-P0267,MS-123301331-109239,0.0,0.0,5.818,adjacent_no_overlap
SYN-P0267,MS-123301331-141495,0.009331,9.0111,0.0,crosses_boundary
SYN-P0267,MS-123301331-147216,0.0,0.0,3.412,adjacent_no_overlap
SYN-P0267,MS-123301331-166628,0.0,0.0,3.813,adjacent_no_overlap
SYN-P0267,MS-123301331-348217,0.574817,63.4992,0.0,crosses_boundary
SYN-P0267,MS-123301331-361187,0.0,0.0,5.467,adjacent_no_overlap
SYN-P0267,MS-123301331-565167,0.740894,98.4848,0.0,partial_overlap
SYN-P0267,MS-123301331-605848,0.0,0.0,3.148,adjacent_no_overlap
SYN-P0267,MS-123301331-83682,0.0,0.0,4.551,adjacent_no_overlap
SYN-P0268,MS-123301331-301314,0.0,0.0,1.343,adjacent_no_overlap
SYN-P0268,MS-123301331-468034,0.494182,248.7685,0.0,crosses_boundary
SYN-P0268,MS-123301331-565187,1.0,163.1408,0.0,within_parcel
SYN-P0268,MS-123301331-581245,0.0,0.0,0.033,adjacent_no_overlap
SYN-P0269,MS-123301331-217154,1.0,40.4853,0.0,within_parcel
SYN-P0269,MS-123301331-310330,1.0,58.5673,0.0,within_parcel
SYN-P0269,MS-123301331-351465,0.0,0.0,3.096,adjacent_no_overlap
SYN-P0269,MS-123301331-565189,1.0,27.6576,0.0,within_parcel
SYN-P0270,MS-123301331-173045,0.040976,55.3632,0.0,crosses_boundary
SYN-P0270,MS-123301331-23319,0.943675,199.2965,0.0,partial_overlap
SYN-P0270,MS-123301331-23323,0.0,0.0,1.222,adjacent_no_overlap
SYN-P0270,MS-123301331-502951,0.157929,206.0286,0.0,crosses_boundary
SYN-P0270,MS-123301331-565195,0.977545,366.4373,0.0,partial_overlap
SYN-P0270,MS-123301331-596224,0.179801,96.705,0.0,crosses_boundary
SYN-P0271,MS-123301331-140618,0.0,0.0,4.159,adjacent_no_overlap
SYN-P0271,MS-123301331-248500,0.0,0.0,7.55,adjacent_no_overlap
SYN-P0271,MS-123301331-364380,0.553488,652.8877,0.0,crosses_boundary
SYN-P0271,MS-123301331-373615,0.0,0.0,4.303,adjacent_no_overlap
SYN-P0271,MS-123301331-405632,0.0,0.0,6.995,adjacent_no_overlap
SYN-P0271,MS-123301331-534717,0.0,0.0,3.413,adjacent_no_overlap
SYN-P0271,MS-123301331-568392,1.0,142.3508,0.0,within_parcel
SYN-P0271,MS-123301331-64389,0.766936,507.0586,0.0,crosses_boundary
SYN-P0272,MS-123301331-221953,0.028088,5.7071,0.0,crosses_boundary
SYN-P0272,MS-123301331-443105,0.082436,707.9624,0.0,crosses_boundary
SYN-P0272,MS-123301331-568428,0.824077,412.7041,0.0,crosses_boundary
SYN-P0272,MS-123301331-581245,0.0,0.0,6.645,adjacent_no_overlap
SYN-P0272,MS-123301331-96508,0.0,0.0,6.967,adjacent_no_overlap
SYN-P0273,MS-123301331-329449,0.0,0.0,2.103,adjacent_no_overlap
SYN-P0273,MS-123301331-348185,0.0,0.0,1.132,adjacent_no_overlap
SYN-P0273,MS-123301331-480769,0.0,0.0,7.06,adjacent_no_overlap
SYN-P0273,MS-123301331-52082,0.0,0.0,5.946,adjacent_no_overlap
SYN-P0273,MS-123301331-571624,0.681825,1123.3128,0.0,crosses_boundary
SYN-P0274,MS-123301331-26828,0.0,0.0,2.849,adjacent_no_overlap
SYN-P0274,MS-123301331-402394,0.473614,151.7664,0.0,crosses_boundary
SYN-P0274,MS-123301331-45742,0.0,0.0,6.598,adjacent_no_overlap
SYN-P0274,MS-123301331-471195,0.0,0.0,2.37,adjacent_no_overlap
SYN-P0274,MS-123301331-571627,0.876109,484.9416,0.0,crosses_boundary
SYN-P0274,MS-123301331-57919,0.040739,21.0696,0.0,crosses_boundary
SYN-P0275,MS-123301331-153506,0.127192,121.1496,0.0,crosses_boundary
SYN-P0275,MS-123301331-354663,0.0,0.0,2.839,adjacent_no_overlap
SYN-P0275,MS-123301331-357944,0.251222,79.8365,0.0,crosses_boundary
SYN-P0275,MS-123301331-490264,0.000692,0.2836,0.0,partial_overlap
SYN-P0275,MS-123301331-534717,0.0,0.0,0.797,adjacent_no_overlap
SYN-P0275,MS-123301331-571640,0.855684,86.2648,0.0,crosses_boundary
SYN-P0276,MS-123301331-102972,0.0,0.0,1.744,adjacent_no_overlap
SYN-P0276,MS-123301331-127474,0.0,0.0,6.184,adjacent_no_overlap
SYN-P0276,MS-123301331-341845,0.211898,299.6546,0.0,crosses_boundary
SYN-P0276,MS-123301331-440101,0.0,0.0,0.618,adjacent_no_overlap
SYN-P0276,MS-123301331-571681,0.908299,582.185,0.0,crosses_boundary
SYN-P0276,MS-123301331-77232,0.0,0.0,6.102,adjacent_no_overlap
SYN-P0277,MS-123301331-29523,0.0,0.0,5.572,adjacent_no_overlap
SYN-P0277,MS-123301331-3947,0.0,0.0,9.63,adjacent_no_overlap
SYN-P0277,MS-123301331-577943,0.872246,1094.0221,0.0,crosses_boundary
SYN-P0278,MS-123301331-103223,0.002314,1.147,0.0,crosses_boundary
SYN-P0278,MS-123301331-134000,0.0,0.0,8.206,adjacent_no_overlap
SYN-P0278,MS-123301331-273327,0.0,0.0,2.936,adjacent_no_overlap
SYN-P0278,MS-123301331-29529,0.283516,80.3185,0.0,crosses_boundary
SYN-P0278,MS-123301331-370516,0.413605,1029.5994,0.0,crosses_boundary
SYN-P0278,MS-123301331-39592,0.0,0.0,2.417,adjacent_no_overlap
SYN-P0278,MS-123301331-415236,0.0,0.0,6.975,adjacent_no_overlap
SYN-P0278,MS-123301331-474406,0.000269,1.0424,0.0,crosses_boundary
SYN-P0278,MS-123301331-581200,0.915425,384.1726,0.0,partial_overlap
SYN-P0278,MS-123301331-618552,0.358532,189.9054,0.0,crosses_boundary
SYN-P0279,MS-123301331-221935,0.0,0.0,0.707,adjacent_no_overlap
SYN-P0279,MS-123301331-332730,0.483966,111.7429,0.0,partial_overlap
SYN-P0279,MS-123301331-392693,0.0,0.0,5.756,adjacent_no_overlap
SYN-P0279,MS-123301331-440090,0.0,0.0,3.664,adjacent_no_overlap
SYN-P0279,MS-123301331-509409,0.0,0.0,1.872,adjacent_no_overlap
SYN-P0279,MS-123301331-581241,0.899384,164.6781,0.0,crosses_boundary
SYN-P0279,MS-123301331-64178,0.0,0.0,0.162,adjacent_no_overlap
SYN-P0280,MS-123301331-191536,0.028192,51.1439,0.0,crosses_boundary
SYN-P0280,MS-123301331-298189,0.031322,10.3964,0.0,crosses_boundary
SYN-P0280,MS-123301331-443105,0.0,0.0,7.59,adjacent_no_overlap
SYN-P0280,MS-123301331-581252,1.0,44.1803,0.0,within_parcel
SYN-P0280,MS-123301331-90473,0.0,0.0,0.323,adjacent_no_overlap
SYN-P0281,MS-123301331-121877,0.110264,48.0609,0.0,partial_overlap
SYN-P0281,MS-123301331-128469,0.0,0.0,5.743,adjacent_no_overlap
SYN-P0281,MS-123301331-236368,0.004638,3.7408,0.0,crosses_boundary
SYN-P0281,MS-123301331-480791,0.974295,124.6424,0.0,crosses_boundary
SYN-P0281,MS-123301331-541059,0.801023,230.838,0.0,crosses_boundary
SYN-P0281,MS-123301331-58214,0.0,0.0,4.178,adjacent_no_overlap
SYN-P0281,MS-123301331-584403,0.847813,195.9445,0.0,crosses_boundary
SYN-P0281,MS-123301331-83672,0.0,0.0,5.132,adjacent_no_overlap
SYN-P0282,MS-123301331-51303,0.0,0.0,1.949,adjacent_no_overlap
SYN-P0282,MS-123301331-587445,0.874359,97.5609,0.0,crosses_boundary
SYN-P0283,MS-123301331-121883,0.0,0.0,5.105,adjacent_no_overlap
SYN-P0283,MS-123301331-248500,0.002722,3.5762,0.0,crosses_boundary
SYN-P0283,MS-123301331-405632,0.023398,22.0483,0.0,crosses_boundary
SYN-P0283,MS-123301331-590285,0.936047,567.777,0.0,partial_overlap
SYN-P0283,MS-123301331-609034,0.0,0.0,2.534,adjacent_no_overlap
SYN-P0284,MS-123301331-179909,1.0,32.7461,0.0,within_parcel
SYN-P0284,MS-123301331-590298,0.990191,438.3269,0.0,partial_overlap
SYN-P0285,MS-123301331-103273,0.649188,164.8343,0.0,crosses_boundary
SYN-P0285,MS-123301331-376923,0.0,0.0,2.933,adjacent_no_overlap
SYN-P0285,MS-123301331-4035,0.0,0.0,3.9,adjacent_no_overlap
SYN-P0285,MS-123301331-415258,0.0,0.0,8.019,adjacent_no_overlap
SYN-P0285,MS-123301331-418312,0.0,0.0,4.43,adjacent_no_overlap
SYN-P0285,MS-123301331-42029,0.0,0.0,7.146,adjacent_no_overlap
SYN-P0285,MS-123301331-593023,0.964364,268.5738,0.0,crosses_boundary
SYN-P0286,MS-123301331-261199,0.184691,48.1418,0.0,crosses_boundary
SYN-P0286,MS-123301331-502924,0.0,0.0,1.803,adjacent_no_overlap
SYN-P0286,MS-123301331-596197,0.688707,39.6353,0.0,partial_overlap
SYN-P0287,MS-123301331-248099,0.0,0.0,9.862,adjacent_no_overlap
SYN-P0287,MS-123301331-261199,0.0,0.0,2.789,adjacent_no_overlap
SYN-P0287,MS-123301331-329476,0.659983,217.7937,0.0,crosses_boundary
SYN-P0287,MS-123301331-502924,0.0,0.0,1.109,adjacent_no_overlap
SYN-P0287,MS-123301331-52148,0.0,0.0,9.985,adjacent_no_overlap
SYN-P0287,MS-123301331-599553,0.983761,58.1877,0.0,partial_overlap
SYN-P0288,MS-123301331-121520,0.018974,19.3513,0.0,crosses_boundary
SYN-P0288,MS-123301331-134000,0.484086,534.9346,0.0,crosses_boundary
SYN-P0288,MS-123301331-273327,0.0,0.0,5.702,adjacent_no_overlap
SYN-P0288,MS-123301331-348201,0.005721,15.3862,0.0,crosses_boundary
SYN-P0288,MS-123301331-39592,0.0,0.0,0.595,adjacent_no_overlap
SYN-P0288,MS-123301331-587419,0.982211,54.6967,0.0,partial_overlap
SYN-P0288,MS-123301331-602655,1.0,121.8524,0.0,within_parcel
SYN-P0288,MS-123301331-618552,0.0,0.0,7.321,adjacent_no_overlap
SYN-P0289,MS-123301331-147164,0.0,0.0,3.553,adjacent_no_overlap
SYN-P0289,MS-123301331-185546,0.0,0.0,2.376,adjacent_no_overlap
SYN-P0289,MS-123301331-215469,0.054127,82.4633,0.0,crosses_boundary
SYN-P0289,MS-123301331-462333,0.0,0.0,9.363,adjacent_no_overlap
SYN-P0289,MS-123301331-605828,0.877091,562.5888,0.0,crosses_boundary
SYN-P0290,MS-123301331-20306,0.350308,183.9397,0.0,crosses_boundary
SYN-P0290,MS-123301331-204302,0.136802,75.1613,0.0,crosses_boundary
SYN-P0290,MS-123301331-248045,0.0,0.0,8.402,adjacent_no_overlap
SYN-P0290,MS-123301331-307395,0.396718,183.9602,0.0,crosses_boundary
SYN-P0290,MS-123301331-402394,0.32201,103.1859,0.0,crosses_boundary
SYN-P0290,MS-123301331-471195,0.0,0.0,0.277,adjacent_no_overlap
SYN-P0290,MS-123301331-47637,0.0,0.0,4.095,adjacent_no_overlap
SYN-P0290,MS-123301331-571627,0.0,0.0,6.263,adjacent_no_overlap
SYN-P0290,MS-123301331-609010,0.96833,22.3154,0.0,partial_overlap
SYN-P0291,MS-123301331-109197,0.041347,31.8112,0.0,crosses_boundary
SYN-P0291,MS-123301331-134939,0.008538,5.1187,0.0,crosses_boundary
SYN-P0291,MS-123301331-351421,0.096755,12.6176,0.0,crosses_boundary
SYN-P0291,MS-123301331-370516,0.174021,433.1957,0.0,crosses_boundary
SYN-P0291,MS-123301331-474406,0.003888,15.0427,0.0,crosses_boundary
SYN-P0291,MS-123301331-568379,0.892352,239.8325,0.0,crosses_boundary
SYN-P0291,MS-123301331-612231,0.895835,59.3625,0.0,partial_overlap
SYN-P0292,MS-123301331-285381,0.00731,24.948,0.0,crosses_boundary
SYN-P0292,MS-123301331-298186,0.112564,805.8848,0.0,crosses_boundary
SYN-P0292,MS-123301331-612284,1.0,69.3275,0.0,within_parcel
SYN-P0293,MS-123301331-316794,0.0,0.0,6.917,adjacent_no_overlap
SYN-P0293,MS-123301331-376923,0.108739,44.0028,0.0,crosses_boundary
SYN-P0293,MS-123301331-465345,0.0,0.0,6.41,adjacent_no_overlap
SYN-P0293,MS-123301331-471237,0.269303,5.3694,0.0,crosses_boundary
SYN-P0293,MS-123301331-493483,0.0,0.0,2.165,adjacent_no_overlap
SYN-P0293,MS-123301331-58246,0.911453,356.8223,0.0,crosses_boundary
SYN-P0293,MS-123301331-615350,0.952124,42.9967,0.0,partial_overlap
SYN-P0293,MS-123301331-77190,0.0,0.0,6.82,adjacent_no_overlap
SYN-P0294,MS-123301331-147200,0.00639,4.257,0.0,crosses_boundary
SYN-P0294,MS-123301331-279729,0.0,0.0,4.394,adjacent_no_overlap
SYN-P0294,MS-123301331-386255,0.0,0.0,4.849,adjacent_no_overlap
SYN-P0294,MS-123301331-565162,0.0,0.0,3.502,adjacent_no_overlap
SYN-P0294,MS-123301331-618573,0.746099,303.7605,0.0,crosses_boundary
SYN-P0295,MS-123301331-128425,0.344804,146.2277,0.0,crosses_boundary
SYN-P0295,MS-123301331-20306,0.0,0.0,3.66,adjacent_no_overlap
SYN-P0295,MS-123301331-204302,0.0,0.0,2.515,adjacent_no_overlap
SYN-P0295,MS-123301331-354640,0.048092,28.577,0.0,crosses_boundary
SYN-P0295,MS-123301331-474401,0.0,0.0,8.374,adjacent_no_overlap
SYN-P0295,MS-123301331-47637,0.0,0.0,1.727,adjacent_no_overlap
SYN-P0295,MS-123301331-502885,3e-06,0.0017,0.0,partial_overlap
SYN-P0295,MS-123301331-621522,1.0,32.8568,0.0,within_parcel
SYN-P0296,MS-123301331-621558,1.0,27.684,0.0,within_parcel
SYN-P0297,MS-123301331-291837,0.0,0.0,4.81,adjacent_no_overlap
SYN-P0297,MS-123301331-341845,0.012723,17.9917,0.0,crosses_boundary
SYN-P0297,MS-123301331-443105,0.00222,19.0685,0.0,crosses_boundary
SYN-P0297,MS-123301331-474449,0.0,0.0,0.704,adjacent_no_overlap
SYN-P0297,MS-123301331-624401,0.996285,805.8922,0.0,crosses_boundary
SYN-P0298,MS-123301331-109197,0.0,0.0,6.735,adjacent_no_overlap
SYN-P0298,MS-123301331-254456,0.0,0.0,9.381,adjacent_no_overlap
